TilID Xstart Ystart UZ  EPSG   MinLon    MaxLon   MinLat    MaxLat
01KCQ 300000 7500040 1S  32701 -178.9599 -177.8776 -23.5958  -22.5947 
01KCR 300000 7600000 1S  32701 -178.9468 -177.872  -22.693   -21.6921 
01KCS 300000 7700020 1S  32701 -178.9344 -177.8667 -21.7895  -20.7889 
01KCT 300000 7800040 1S  32701 -178.9226 -177.8617 -20.8859  -19.8856 
01KCU 300000 7900000 1S  32701 -178.9114 -177.8569 -19.9827  -18.9828 
01KCV 300000 8000020 1S  32701 -178.9008 -177.8524 -19.0789  -18.0793 
01KDA 399960 8100040 1S  32701 -177.9459 -176.9077 -18.1769  -17.1823 
01KDB 399960 8200000 1S  32701 -177.9412 -176.9082 -17.2734  -16.2788 
01KDP 399960 7400020 1S  32701 -177.9874 -176.9037 -24.5017  -23.5069 
01KDQ 399960 7500040 1S  32701 -177.9805 -176.9043 -23.5983  -22.6035 
01KDR 399960 7600000 1S  32701 -177.9739 -176.905  -22.6954  -21.7006 
01KDS 399960 7700020 1S  32701 -177.9677 -176.9056 -21.7918  -20.797  
01KDT 399960 7800040 1S  32701 -177.9618 -176.9062 -20.888   -19.8933 
01KDU 399960 7900000 1S  32701 -177.9562 -176.9067 -19.9848  -18.9901 
01KDV 399960 8000020 1S  32701 -177.9509 -176.9072 -19.0809  -18.0862 
01KEA 499980 8100040 1S  32701 -177.0002 -175.962  -18.1769  -17.1818 
01KEB 499980 8200000 1S  32701 -177.0002 -175.9672 -17.2734  -16.2783 
01KEP 499980 7400020 1S  32701 -177.0002 -175.9165 -24.5018  -23.5063 
01KEQ 499980 7500040 1S  32701 -177.0002 -175.9241 -23.5984  -22.6029 
01KER 499980 7600000 1S  32701 -177.0002 -175.9312 -22.6954  -21.7    
01KES 499980 7700020 1S  32701 -177.0002 -175.9381 -21.7918  -20.7965 
01KET 499980 7800040 1S  32701 -177.0002 -175.9446 -20.8881  -19.8928 
01KEU 499980 7900000 1S  32701 -177.0002 -175.9507 -19.9848  -18.9896 
01KEV 499980 8000020 1S  32701 -177.0002 -175.9565 -19.0809  -18.0857 
01KFA 600000 8100040 1S  32701 -176.0597 -175.0166 -18.1746  -17.1748 
01KFB 600000 8200000 1S  32701 -176.0641 -175.0265 -17.2712  -16.2717 
01KFP 600000 7400020 1S  32701 -176.0206 -174.9297 -24.4985  -23.4965 
01KFQ 600000 7500040 1S  32701 -176.0271 -174.9441 -23.5953  -22.5935 
01KFR 600000 7600000 1S  32701 -176.0333 -174.9579 -22.6924  -21.691  
01KFS 600000 7700020 1S  32701 -176.0391 -174.9709 -21.7889  -20.7879 
01KFT 600000 7800040 1S  32701 -176.0447 -174.9833 -20.8854  -19.8846 
01KFU 600000 7900000 1S  32701 -176.05   -174.995  -19.9822  -18.9818 
01KFV 600000 8000020 1S  32701 -176.055  -175.0061 -19.0785  -18.0783 
01KGA 699960 8100040 1S  32701 -175.12   -174.0724 -18.1676  -17.1634 
01KGB 699960 8200000 1S  32701 -175.1288 -174.087  -17.2646  -16.261  
01KGP 699960 7400020 1S  32701 -175.0418 -173.9442 -24.4889  -23.4805 
01KGQ 699960 7500040 1S  32701 -175.0548 -173.9655 -23.586   -22.5782 
01KGR 699960 7600000 1S  32701 -175.0672 -173.9857 -22.6836  -21.6764 
01KGS 699960 7700020 1S  32701 -175.0789 -174.005  -21.7805  -20.7739 
01KGT 699960 7800040 1S  32701 -175.0901 -174.0232 -20.8773  -19.8713 
01KGU 699960 7900000 1S  32701 -175.1006 -174.0405 -19.9745  -18.9691 
01KGV 699960 8000020 1S  32701 -175.1106 -174.0569 -19.0711  -18.0663 
01KHA 799980 8100040 1S  32701 -174.1803 -173.1285 -18.156   -17.1477 
01KHB 799980 8200000 1S  32701 -174.1935 -173.1478 -17.2536  -16.2461 
01KHP 799980 7400020 1S  32701 -174.0632 -172.9592 -24.4728  -23.4584 
01KHQ 799980 7500040 1S  32701 -174.0827 -172.9873 -23.5706  -22.5571 
01KHR 799980 7600000 1S  32701 -174.1012 -173.014  -22.6688  -21.6562 
01KHS 799980 7700020 1S  32701 -174.1188 -173.0394 -21.7663  -20.7546 
01KHT 799980 7800040 1S  32701 -174.1355 -173.0635 -20.8638  -19.8529 
01KHU 799980 7900000 1S  32701 -174.1513 -173.0864 -19.9616  -18.9516 
01KHV 799980 8000020 1S  32701 -174.1662 -173.108  -19.0589  -18.0497 
01LAC 99960 8300020 1S  32701 179.2569  180       -16.3474  -15.3455 
01LAD 99960 8400040 1S  32701 179.2736  180       -15.4442  -14.4431 
01LAE 99960 8500000 1S  32701 179.2892  180       -14.5416  -13.5411 
01LAF 99960 8600020 1S  32701 179.3038  180       -13.6383  -12.6386 
01LAG 99960 8700040 1S  32701 179.3173  180       -12.735   -11.7359 
01LAH 99960 8800000 1S  32701 179.3298  180       -11.8322  -10.8338 
01LAJ 99960 8900020 1S  32701 179.3414  180       -10.9288  -9.931   
01LAK 99960 9000040 1S  32701 179.352   180       -10.0254  -9.0282  
01LAL 99960 9100000 1S  32701 179.3616  180       -9.1225   -8.1258  
01LBC 199980 8300020 1S  32701 -179.8081 -178.7722 -16.3617  -15.3591 
01LBD 199980 8400040 1S  32701 -179.7956 -178.7648 -15.4579  -14.4558 
01LBE 199980 8500000 1S  32701 -179.7839 -178.7579 -14.5546  -13.5531 
01LBF 199980 8600020 1S  32701 -179.773  -178.7515 -13.6507  -12.6497 
01LBG 199980 8700040 1S  32701 -179.7628 -178.7456 -12.7466  -11.7462 
01LBH 199980 8800000 1S  32701 -179.7534 -178.7401 -11.8431  -10.8433 
01LBJ 199980 8900020 1S  32701 -179.7447 -178.7351 -10.939   -9.9397  
01LBK 199980 9000040 1S  32701 -179.7368 -178.7306 -10.0348  -9.036   
01LBL 199980 9100000 1S  32701 -179.7295 -178.7265 -9.1311   -8.1329  
01LCC 300000 8300020 1S  32701 -178.8724 -177.8405 -16.3676  -15.3688 
01LCD 300000 8400040 1S  32701 -178.8641 -177.837  -15.4634  -14.465  
01LCE 300000 8500000 1S  32701 -178.8563 -177.8337 -14.5598  -13.5616 
01LCF 300000 8600020 1S  32701 -178.849  -177.8307 -13.6555  -12.6576 
01LCG 300000 8700040 1S  32701 -178.8422 -177.8278 -12.7511  -11.7536 
01LCH 300000 8800000 1S  32701 -178.8359 -177.8252 -11.8473  -10.85   
01LCJ 300000 8900020 1S  32701 -178.8301 -177.8229 -10.9428  -9.9459  
01LCK 300000 9000040 1S  32701 -178.8248 -177.8207 -10.0383  -9.0417  
01LCL 300000 9100000 1S  32701 -178.82   -177.8188 -9.1343   -8.138   
01LDC 399960 8300020 1S  32701 -177.9367 -176.9086 -16.3692  -15.3746 
01LDD 399960 8400040 1S  32701 -177.9325 -176.909  -15.465   -14.4705 
01LDE 399960 8500000 1S  32701 -177.9286 -176.9094 -14.5612  -13.5667 
01LDF 399960 8600020 1S  32701 -177.925  -176.9098 -13.6569  -12.6624 
01LDG 399960 8700040 1S  32701 -177.9216 -176.9101 -12.7524  -11.758  
01LDH 399960 8800000 1S  32701 -177.9184 -176.9104 -11.8485  -10.8541 
01LDJ 399960 8900020 1S  32701 -177.9155 -176.9107 -10.9439  -9.9496  
01LDK 399960 9000040 1S  32701 -177.9129 -176.9109 -10.0393  -9.0451  
01LDL 399960 9100000 1S  32701 -177.9105 -176.9112 -9.1352   -8.141   
01LEC 499980 8300020 1S  32701 -177.0002 -175.9721 -16.3692  -15.3742 
01LED 499980 8400040 1S  32701 -177.0002 -175.9767 -15.465   -14.4701 
01LEE 499980 8500000 1S  32701 -177.0002 -175.981  -14.5613  -13.5664 
01LEF 499980 8600020 1S  32701 -177.0002 -175.985  -13.6569  -12.6621 
01LEG 499980 8700040 1S  32701 -177.0002 -175.9887 -12.7524  -11.7577 
01LEH 499980 8800000 1S  32701 -177.0002 -175.9922 -11.8485  -10.8538 
01LEJ 499980 8900020 1S  32701 -177.0002 -175.9953 -10.9439  -9.9494  
01LEK 499980 9000040 1S  32701 -177.0002 -175.9982 -10.0393  -9.0448  
01LEL 499980 9100000 1S  32701 -177.0002 -176.0009 -9.1352   -8.1408  
01LFC 600000 8300020 1S  32701 -176.0682 -175.0359 -16.3672  -15.368  
01LFD 600000 8400040 1S  32701 -176.0721 -175.0446 -15.4631  -14.4642 
01LFE 600000 8500000 1S  32701 -176.0757 -175.0528 -14.5594  -13.5609 
01LFF 600000 8600020 1S  32701 -176.0791 -175.0605 -13.6552  -12.657  
01LFG 600000 8700040 1S  32701 -176.0822 -175.0676 -12.7508  -11.753  
01LFH 600000 8800000 1S  32701 -176.0851 -175.0742 -11.847   -10.8495 
01LFJ 600000 8900020 1S  32701 -176.0877 -175.0803 -10.9426  -9.9454  
01LFK 600000 9000040 1S  32701 -176.0901 -175.0858 -10.0381  -9.0412  
01LFL 600000 9100000 1S  32701 -176.0923 -175.0909 -9.1341   -8.1376  
01LGC 699960 8300020 1S  32701 -175.1371 -174.1008 -16.3609  -15.3579 
01LGD 699960 8400040 1S  32701 -175.1449 -174.1137 -15.4572  -14.4547 
01LGE 699960 8500000 1S  32701 -175.1521 -174.1258 -14.5539  -13.552  
01LGF 699960 8600020 1S  32701 -175.1588 -174.1371 -13.65    -12.6487 
01LGG 699960 8700040 1S  32701 -175.1651 -174.1476 -12.746   -11.7454 
01LGH 699960 8800000 1S  32701 -175.1708 -174.1573 -11.8425  -10.8424 
01LGJ 699960 8900020 1S  32701 -175.1761 -174.1662 -10.9385  -9.9389  
01LGK 699960 9000040 1S  32701 -175.1808 -174.1745 -10.0343  -9.0354  
01LGL 699960 9100000 1S  32701 -175.1851 -174.1819 -9.1306   -8.1323  
01LHC 799980 8300020 1S  32701 -174.2059 -173.166  -16.3505  -15.3439 
01LHD 799980 8400040 1S  32701 -174.2176 -173.183  -15.4474  -14.4416 
01LHE 799980 8500000 1S  32701 -174.2284 -173.199  -14.5447  -13.5398 
01LHF 799980 8600020 1S  32701 -174.2385 -173.2139 -13.6414  -12.6373 
01LHG 799980 8700040 1S  32701 -174.2479 -173.2278 -12.738   -11.7348 
01LHH 799980 8800000 1S  32701 -174.2565 -173.2406 -11.8351  -10.8327 
01LHJ 799980 8900020 1S  32701 -174.2643 -173.2524 -10.9316  -9.93    
01LHK 799980 9000040 1S  32701 -174.2715 -173.2633 -10.028   -9.0273  
01LHL 799980 9100000 1S  32701 -174.2779 -173.2731 -9.1249   -8.125   
01MAM 99960 9200020 1S  32701 179.3703  180       -8.219    -7.2229  
01MAN 99960 9300040 1S  32701 179.378   180       -7.3155   -6.3199  
01MAP 99960 9400000 1S  32701 179.3848  180       -6.4125   -5.4175  
01MAQ 99960 9500020 1S  32701 179.3908  180       -5.5089   -4.5144  
01MAR 99960 9600040 1S  32701 179.3958  180       -4.6054   -3.6113  
01MAS 99960 9700000 1S  32701 179.3998  180       -3.7023   -2.7088  
01MAT 99960 9800020 1S  32701 179.4031  180       -2.7987   -1.8057  
01MAU 99960 9900040 1S  32701 179.4054  180       -1.8951   -0.90258 
01MAV 99960 10000000 1S  32701 179.4068  180       -0.99199  0        
01MBM 199980 9200020 1S  32701 -179.723  -178.7228 -8.2268   -7.2292  
01MBN 199980 9300040 1S  32701 -179.7172 -178.7196 -7.3225   -6.3254  
01MBP 199980 9400000 1S  32701 -179.7121 -178.7168 -6.4186   -5.4222  
01MBQ 199980 9500020 1S  32701 -179.7076 -178.7145 -5.5142   -4.5183  
01MBR 199980 9600040 1S  32701 -179.7039 -178.7126 -4.6098   -3.6145  
01MBS 199980 9700000 1S  32701 -179.7008 -178.7111 -3.7059   -2.7111  
01MBT 199980 9800020 1S  32701 -179.6984 -178.7101 -2.8014   -1.8073  
01MBU 199980 9900040 1S  32701 -179.6967 -178.7094 -1.8969   -0.90336 
01MBV 199980 10000000 1S  32701 -179.6956 -178.7092 -0.99295  0        
01MCM 300000 9200020 1S  32701 -178.8156 -177.817  -8.2297   -7.2337  
01MCN 300000 9300040 1S  32701 -178.8117 -177.8155 -7.325    -6.3294  
01MCP 300000 9400000 1S  32701 -178.8083 -177.8142 -6.4209   -5.4255  
01MCQ 300000 9500020 1S  32701 -178.8054 -177.8131 -5.5161   -4.5211  
01MCR 300000 9600040 1S  32701 -178.8028 -177.8122 -4.6114   -3.6167  
01MCS 300000 9700000 1S  32701 -178.8008 -177.8115 -3.7072   -2.7128  
01MCT 300000 9800020 1S  32701 -178.7992 -177.811  -2.8024   -1.8084  
01MCU 300000 9900040 1S  32701 -178.798  -177.8107 -1.8976   -0.90392 
01MCV 300000 10000000 1S  32701 -178.7973 -177.8106 -0.99329  0        
01MDM 399960 9200020 1S  32701 -177.9083 -176.9114 -8.2305   -7.2364  
01MDN 399960 9300040 1S  32701 -177.9063 -176.9116 -7.3257   -6.3317  
01MDP 399960 9400000 1S  32701 -177.9046 -176.9117 -6.4215   -5.4276  
01MDQ 399960 9500020 1S  32701 -177.9032 -176.9119 -5.5167   -4.5228  
01MDR 399960 9600040 1S  32701 -177.9019 -176.912  -4.6119   -3.6181  
01MDS 399960 9700000 1S  32701 -177.9009 -176.9121 -3.7075   -2.7138  
01MDT 399960 9800020 1S  32701 -177.9001 -176.9122 -2.8027   -1.8091  
01MDU 399960 9900040 1S  32701 -177.8995 -176.9122 -1.8978   -0.90426 
01MDV 399960 10000000 1S  32701 -177.8991 -176.9123 -0.99339  0        
01MEM 499980 9200020 1S  32701 -177.0002 -176.0033 -8.2305   -7.2362  
01MEN 499980 9300040 1S  32701 -177.0002 -176.0054 -7.3258   -6.3316  
01MEP 499980 9400000 1S  32701 -177.0002 -176.0073 -6.4215   -5.4274  
01MEQ 499980 9500020 1S  32701 -177.0002 -176.0089 -5.5167   -4.5227  
01MER 499980 9600040 1S  32701 -177.0002 -176.0103 -4.6119   -3.618   
01MES 499980 9700000 1S  32701 -177.0002 -176.0114 -3.7075   -2.7138  
01MET 499980 9800020 1S  32701 -177.0002 -176.0123 -2.8027   -1.809   
01MEU 499980 9900040 1S  32701 -177.0002 -176.0129 -1.8978   -0.90423 
01MEV 499980 10000000 1S  32701 -177.0002 -176.0133 -0.99339  0        
01MFM 600000 9200020 1S  32701 -176.0942 -175.0954 -8.2295   -7.2333  
01MFN 600000 9300040 1S  32701 -176.0959 -175.0995 -7.3248   -6.329   
01MFP 600000 9400000 1S  32701 -176.0973 -175.1031 -6.4207   -5.4253  
01MFQ 600000 9500020 1S  32701 -176.0986 -175.1062 -5.516    -4.5209  
01MFR 600000 9600040 1S  32701 -176.0996 -175.1088 -4.6113   -3.6165  
01MFS 600000 9700000 1S  32701 -176.1004 -175.111  -3.7071   -2.7127  
01MFT 600000 9800020 1S  32701 -176.1009 -175.1127 -2.8023   -1.8083  
01MFU 600000 9900040 1S  32701 -176.1013 -175.1139 -1.8975   -0.90388 
01MFV 600000 10000000 1S  32701 -176.1014 -175.1146 -0.99327  0        
01MGM 699960 9200020 1S  32701 -175.189  -174.1886 -8.2264   -7.2286  
01MGN 699960 9300040 1S  32701 -175.1924 -174.1947 -7.3221   -6.325   
01MGP 699960 9400000 1S  32701 -175.1953 -174.1999 -6.4183   -5.4218  
01MGQ 699960 9500020 1S  32701 -175.1977 -174.2045 -5.514    -4.518   
01MGR 699960 9600040 1S  32701 -175.1997 -174.2084 -4.6096   -3.6142  
01MGS 699960 9700000 1S  32701 -175.2013 -174.2116 -3.7057   -2.7109  
01MGT 699960 9800020 1S  32701 -175.2024 -174.2141 -2.8013   -1.8071  
01MGU 699960 9900040 1S  32701 -175.2031 -174.2159 -1.8968   -0.9033  
01MGV 699960 10000000 1S  32701 -175.2033 -174.217  -0.9929   0        
01MHM 799980 9200020 1S  32701 -174.2837 -173.282  -8.2213   -7.2222  
01MHN 799980 9300040 1S  32701 -174.2887 -173.29   -7.3176   -6.3193  
01MHP 799980 9400000 1S  32701 -174.2931 -173.2969 -6.4143   -5.4169  
01MHQ 799980 9500020 1S  32701 -174.2968 -173.303  -5.5105   -4.514   
01MHR 799980 9600040 1S  32701 -174.2998 -173.3081 -4.6067   -3.611   
01MHS 799980 9700000 1S  32701 -174.3022 -173.3123 -3.7034   -2.7085  
01MHT 799980 9800020 1S  32701 -174.3038 -173.3156 -2.7995   -1.8055  
01MHU 799980 9900040 1S  32701 -174.3048 -173.318  -1.8956   -0.90249 
01MHV 799980 10000000 1S  32701 -174.3052 -173.3194 -0.99229  0        
01NAA 99960 100020 1N  32601 179.4069  180       -0.088357 0.90363  
01NAB 99960 200040 1N  32601 179.4055  180       0.81481   1.8073   
01NAC 99960 300000 1N  32601 179.4033  180       1.7174    2.7103   
01NAD 99960 400020 1N  32601 179.4002  180       2.6205    3.6139   
01NAE 99960 500040 1N  32601 179.3962  180       3.5236    4.5175   
01NAF 99960 600000 1N  32601 179.3913  180       4.4261    5.4206   
01NAG 99960 700020 1N  32601 179.3855  180       5.3292    6.3242   
01NAH 99960 800040 1N  32601 179.3787  180       6.2322    7.2277   
01NAJ 99960 900000 1N  32601 179.3711  180       7.1346    8.1307   
01NBA 199980 100020 1N  32601 -179.6955 -178.7092 -0.088443 0.90451  
01NBB 199980 200040 1N  32601 -179.6965 -178.7094 0.81552   1.809    
01NBC 199980 300000 1N  32601 -179.6982 -178.71   1.7189    2.713    
01NBD 199980 400020 1N  32601 -179.7005 -178.711  2.6228    3.6174   
01NBE 199980 500040 1N  32601 -179.7036 -178.7124 3.5266    4.5219   
01NBF 199980 600000 1N  32601 -179.7072 -178.7143 4.43      5.4258   
01NBG 199980 700020 1N  32601 -179.7116 -178.7166 5.3338    6.3302   
01NBH 199980 800040 1N  32601 -179.7167 -178.7193 6.2376    7.2346   
01NBJ 199980 900000 1N  32601 -179.7224 -178.7225 7.1408    8.1384   
01NCA 300000 100020 1N  32601 -178.7973 -177.8106 -0.088474 0.90482  
01NCB 300000 200040 1N  32601 -178.7979 -177.8107 0.81602   1.8096   
01NCC 300000 300000 1N  32601 -178.7991 -177.8109 1.7199    2.7139   
01NCD 300000 400020 1N  32601 -178.8006 -177.8114 2.6244    3.6187   
01NCE 300000 500040 1N  32601 -178.8026 -177.8121 3.5288    4.5235   
01NCF 300000 600000 1N  32601 -178.8051 -177.813  4.4327    5.4277   
01NCG 300000 700020 1N  32601 -178.808  -177.8141 5.3371    6.3324   
01NCH 300000 800040 1N  32601 -178.8114 -177.8154 6.2415    7.2371   
01NCJ 300000 900000 1N  32601 -178.8152 -177.8169 7.1453    8.1412   
01NDA 399960 100020 1N  32601 -177.8991 -176.9123 -0.088483 0.90491  
01NDB 399960 200040 1N  32601 -177.8994 -176.9122 0.81633   1.8098   
01NDC 399960 300000 1N  32601 -177.9    -176.9122 1.7206    2.7142   
01NDD 399960 400020 1N  32601 -177.9008 -176.9121 2.6254    3.6191   
01NDE 399960 500040 1N  32601 -177.9018 -176.912  3.5301    4.5239   
01NDF 399960 600000 1N  32601 -177.903  -176.9119 4.4344    5.4282   
01NDG 399960 700020 1N  32601 -177.9045 -176.9118 5.3391    6.333    
01NDH 399960 800040 1N  32601 -177.9062 -176.9116 6.2438    7.2378   
01NDJ 399960 900000 1N  32601 -177.9081 -176.9114 7.1479    8.142    
01NEA 499980 100020 1N  32601 -177.0002 -176.0134 -0.088483 0.90491  
01NEB 499980 200040 1N  32601 -177.0002 -176.013  0.81631   1.8098   
01NEC 499980 300000 1N  32601 -177.0002 -176.0124 1.7205    2.7142   
01NED 499980 400020 1N  32601 -177.0002 -176.0115 2.6253    3.6191   
01NEE 499980 500040 1N  32601 -177.0002 -176.0104 3.5301    4.5239   
01NEF 499980 600000 1N  32601 -177.0002 -176.0091 4.4342    5.4282   
01NEG 499980 700020 1N  32601 -177.0002 -176.0075 5.339     6.333    
01NEH 499980 800040 1N  32601 -177.0002 -176.0056 6.2436    7.2378   
01NEJ 499980 900000 1N  32601 -177.0002 -176.0035 7.1477    8.142    
01NFA 600000 100020 1N  32601 -176.1014 -175.1147 -0.088472 0.9048   
01NFB 600000 200040 1N  32601 -176.1013 -175.114  0.81598   1.8096   
01NFC 600000 300000 1N  32601 -176.101  -175.1128 1.7199    2.7138   
01NFD 600000 400020 1N  32601 -176.1004 -175.1112 2.6243    3.6186   
01NFE 600000 500040 1N  32601 -176.0997 -175.1091 3.5287    4.5234   
01NFF 600000 600000 1N  32601 -176.0987 -175.1065 4.4325    5.4276   
01NFG 600000 700020 1N  32601 -176.0975 -175.1034 5.3368    6.3323   
01NFH 600000 800040 1N  32601 -176.096  -175.0999 6.2412    7.2369   
01NFJ 600000 900000 1N  32601 -176.0944 -175.0959 7.1449    8.141    
01NGA 699960 100020 1N  32601 -175.2033 -174.217  -0.088439 0.90446  
01NGB 699960 200040 1N  32601 -175.2031 -174.216  0.81546   1.8089   
01NGC 699960 300000 1N  32601 -175.2025 -174.2143 1.7188    2.7128   
01NGD 699960 400020 1N  32601 -175.2014 -174.2119 2.6226    3.6173   
01NGE 699960 500040 1N  32601 -175.1999 -174.2087 3.5264    4.5217   
01NGF 699960 600000 1N  32601 -175.198  -174.2049 4.4296    5.4255   
01NGG 699960 700020 1N  32601 -175.1955 -174.2004 5.3334    6.3299   
01NGH 699960 800040 1N  32601 -175.1927 -174.1952 6.2371    7.2342   
01NGJ 699960 900000 1N  32601 -175.1893 -174.1893 7.1403    8.138    
01NHA 799980 100020 1N  32601 -174.3052 -173.3195 -0.088384 0.9039   
01NHB 799980 200040 1N  32601 -174.3049 -173.3181 0.81473   1.8078   
01NHC 799980 300000 1N  32601 -174.304  -173.3159 1.7172    2.7111   
01NHD 799980 400020 1N  32601 -174.3023 -173.3127 2.6202    3.615    
01NHE 799980 500040 1N  32601 -174.3001 -173.3086 3.5232    4.5189   
01NHF 799980 600000 1N  32601 -174.2971 -173.3035 4.4257    5.4222   
01NHG 799980 700020 1N  32601 -174.2935 -173.2976 5.3286    6.326    
01NHH 799980 800040 1N  32601 -174.2892 -173.2907 6.2316    7.2297   
01NHJ 799980 900000 1N  32601 -174.2842 -173.2828 7.1339    8.1329   
01PAK 99960 1000020 1N  32601 179.3625  180       8.0375    9.0342   
01PAL 99960 1100040 1N  32601 179.3529  180       8.9404    9.9376   
01PAM 99960 1200000 1N  32601 179.3425  180       9.8427    10.8405  
01PAN 99960 1300020 1N  32601 179.331   180       10.7455   11.7439  
01PAP 99960 1400040 1N  32601 179.3186  180       11.6482   12.6472  
01PAQ 99960 1500000 1N  32601 179.3051  180       12.5503   13.55    
01PAR 99960 1600020 1N  32601 179.2907  180       13.4529   14.4532  
01PAS 99960 1700040 1N  32601 179.2752  180       14.3554   15.3565  
01PAT 99960 1800000 1N  32601 179.2586  180       15.2572   16.2591  
01PBK 199980 1000020 1N  32601 -179.7289 -178.7261 8.0445    9.0427   
01PBL 199980 1100040 1N  32601 -179.736  -178.7302 8.9482    9.9469   
01PBM 199980 1200000 1N  32601 -179.7439 -178.7347 9.8513    10.8506  
01PBN 199980 1300020 1N  32601 -179.7525 -178.7396 10.7549   11.7547  
01PBP 199980 1400040 1N  32601 -179.7619 -178.745  11.6584   12.6588  
01PBQ 199980 1500000 1N  32601 -179.772  -178.7509 12.5613   13.5623  
01PBR 199980 1600020 1N  32601 -179.7828 -178.7573 13.4647   14.4662  
01PBS 199980 1700040 1N  32601 -179.7945 -178.7641 14.3681   15.3701  
01PBT 199980 1800000 1N  32601 -179.8069 -178.7715 15.2708   16.2733  
01PCK 300000 1000020 1N  32601 -178.8195 -177.8186 8.0496    9.0458   
01PCL 300000 1100040 1N  32601 -178.8243 -177.8205 8.9538    9.9504   
01PCM 300000 1200000 1N  32601 -178.8296 -177.8227 9.8575    10.8544  
01PCN 300000 1300020 1N  32601 -178.8353 -177.825  10.7616   11.7588  
01PCP 300000 1400040 1N  32601 -178.8415 -177.8276 11.6657   12.6633  
01PCQ 300000 1500000 1N  32601 -178.8483 -177.8304 12.5692   13.5671  
01PCR 300000 1600020 1N  32601 -178.8555 -177.8334 13.4732   14.4713  
01PCS 300000 1700040 1N  32601 -178.8633 -177.8366 14.3771   15.3756  
01PCT 300000 1800000 1N  32601 -178.8716 -177.8401 15.2804   16.2791  
01PDK 399960 1000020 1N  32601 -177.9102 -176.9112 8.0526    9.0467   
01PDL 399960 1100040 1N  32601 -177.9126 -176.911  8.9572    9.9514   
01PDM 399960 1200000 1N  32601 -177.9153 -176.9107 9.8612    10.8555  
01PDN 399960 1300020 1N  32601 -177.9181 -176.9104 10.7657   11.76    
01PDP 399960 1400040 1N  32601 -177.9213 -176.9101 11.6701   12.6645  
01PDQ 399960 1500000 1N  32601 -177.9246 -176.9098 12.574    13.5684  
01PDR 399960 1600020 1N  32601 -177.9283 -176.9094 13.4783   14.4728  
01PDS 399960 1700040 1N  32601 -177.9321 -176.9091 14.3826   15.3771  
01PDT 399960 1800000 1N  32601 -177.9363 -176.9086 15.2862   16.2808  
01PEK 499980 1000020 1N  32601 -177.0002 -176.0011 8.0524    9.0467   
